collision_index,collision_year,collision_ref_no,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_imd_decile,lsoa_of_casualty,enhanced_casualty_severity,casualty_injury_based,casualty_adjusted_severity_serious,casualty_adjusted_severity_slight,casualty_distance_banding
2023351298919,2023,351298919,2,2,1,1,57,9,3,0,0,0,0,0,11,9,E01018015,3,1,0.0,1.0,-1
2023351341980,2023,351341980,1,1,1,2,41,7,3,0,0,0,0,0,1,10,E01018274,3,1,0.0,1.0,-1
2022351203020,2022,351203020,1,1,2,2,18,4,3,0,0,0,-1,0,11,2,E01017948,3,1,0.0,1.0,-1
2022351253547,2022,351253547,2,2,2,1,-1,-1,3,0,0,0,0,0,19,4,E01021839,3,1,0.0,1.0,-1
2023351321897,2023,351321897,1,1,3,1,2,1,2,6,9,0,0,0,0,3,E01017977,7,1,1.0,0.0,-1
2022351272833,2022,351272833,2,1,1,1,52,8,3,0,0,0,0,0,1,10,E01017985,3,1,0.0,1.0,-1
2022351130720,2022,351130720,1,1,3,2,35,6,2,10,9,0,0,0,0,9,E01018010,7,1,1.0,0.0,-1
2023351313816,2023,351313816,1,1,3,2,41,7,3,5,3,0,0,0,0,10,E01018272,3,1,0.0,1.0,-1
2021351171110,2021,351171110,2,2,1,1,19,4,2,0,0,0,0,0,97,8,E01017966,6,1,1.0,0.0,-1
2024351519381,2024,351519381,2,1,1,1,43,7,3,0,0,0,0,0,9,7,E01021457,3,1,0.0,1.0,4
2020350944841,2020,350944841,3,6,1,2,67,10,3,0,0,0,0,0,9,7,E01018294,3,1,0.0,1.0,-1
2020350978748,2020,350978748,2,1,1,2,73,10,2,0,0,0,0,0,1,6,E01017951,7,1,1.0,0.0,-1
2021351063913,2021,351063913,2,1,1,2,25,5,3,0,0,0,0,0,1,3,E01017979,3,1,0.0,1.0,-1
2024351524641,2024,351524641,1,1,1,2,18,4,3,0,0,0,0,0,9,10,E01018260,3,1,0.0,1.0,1
2022351228887,2022,351228887,1,1,3,2,43,7,2,1,1,0,0,0,0,8,E01017992,7,1,1.0,0.0,-1
2021351108095,2021,351108095,2,1,1,2,34,6,3,0,0,0,0,0,1,6,E01033121,3,1,0.0,1.0,-1
2021351020651,2021,351020651,2,2,1,1,46,8,3,0,0,0,0,0,1,8,E01017987,3,1,0.0,1.0,-1
2022351216121,2022,351216121,2,1,1,1,52,8,3,0,0,0,0,0,1,5,E01018009,3,1,0.0,1.0,-1
2024351424400,2024,351424400,2,1,1,1,23,5,2,0,0,0,0,0,1,8,E01035514,7,1,1.0,0.0,1
2021351128563,2021,351128563,1,1,1,1,19,4,3,0,0,0,0,0,9,9,E01032611,3,1,0.0,1.0,-1
2022351251397,2022,351251397,1,1,3,1,67,10,2,10,9,0,0,-1,0,8,E01018001,5,1,1.0,0.0,-1
2022351232682,2022,351232682,2,1,1,2,18,4,2,0,0,0,0,0,1,8,E01018003,7,1,1.0,0.0,-1
2024351438217,2024,351438217,1,2,3,1,84,11,3,5,1,0,0,-1,0,7,E01035528,3,1,0.0,1.0,1
2023351263940,2023,351263940,2,2,1,1,58,9,3,0,0,0,0,0,9,8,E01018286,3,1,0.0,1.0,-1
2023351303887,2023,351303887,1,1,1,1,19,4,2,0,0,0,0,0,3,5,E01018138,6,1,1.0,0.0,-1
2022351234289,2022,351234289,2,2,3,2,58,9,3,6,9,0,0,0,0,2,E01017946,3,1,0.0,1.0,-1
2022351238248,2022,351238248,1,1,1,1,71,10,3,0,0,0,0,0,9,7,E01014029,3,1,0.0,1.0,-1
2021351078945,2021,351078945,1,1,1,1,61,9,3,0,0,0,0,0,9,6,E01018106,3,1,0.0,1.0,-1
2021351111881,2021,351111881,2,2,2,2,7,2,3,0,0,-1,0,0,9,-1,-1,3,1,0.0,1.0,-1
2020350994438,2020,350994438,1,1,1,1,17,4,3,0,0,0,0,0,1,8,E01017992,3,1,0.0,1.0,-1
2021351061517,2021,351061517,2,1,1,1,42,7,3,0,0,0,0,0,1,5,E01017949,3,1,0.0,1.0,-1
2022351132917,2022,351132917,1,3,2,1,9,2,3,0,0,2,0,0,9,5,E01017974,3,1,0.0,1.0,-1
2023351352532,2023,351352532,1,1,1,2,74,10,2,0,0,0,0,0,9,10,E01018259,6,1,1.0,0.0,-1
2024351457119,2024,351457119,1,4,2,1,20,4,3,0,0,2,0,0,9,2,E01013667,3,1,0.0,1.0,4
2024351540902,2024,351540902,2,1,1,1,30,6,2,0,0,0,0,0,1,7,E01035526,7,1,1.0,0.0,1
2022351236731,2022,351236731,1,1,3,2,20,4,3,5,1,0,0,0,0,10,E01017986,3,1,0.0,1.0,-1
2020350969952,2020,350969952,1,1,1,2,50,8,1,0,0,0,0,0,9,8,E01017989,1,1,0.0,0.0,-1
2021351085851,2021,351085851,1,1,3,2,36,7,3,5,1,0,0,0,0,9,E01018278,3,1,0.0,1.0,-1
2021351096947,2021,351096947,2,1,1,1,11,3,3,0,0,0,0,0,1,5,E01017949,3,1,0.0,1.0,-1
2022351212450,2022,351212450,2,2,1,2,67,10,2,0,0,0,0,0,9,9,E01018015,6,1,1.0,0.0,-1
2024351479538,2024,351479538,1,2,3,2,15,3,3,1,1,0,0,-1,0,-1,-1,3,1,0.0,1.0,-1
2022351225824,2022,351225824,2,2,1,2,32,6,3,0,0,0,0,0,9,9,E01018231,3,1,0.0,1.0,-1
2021351095149,2021,351095149,2,1,1,1,49,8,3,0,0,0,0,0,1,8,E01018224,3,1,0.0,1.0,-1
2020350967375,2020,350967375,1,1,1,2,39,7,3,0,0,0,0,0,9,4,E01017947,3,1,0.0,1.0,-1
2020350994299,2020,350994299,2,1,1,2,53,8,3,0,0,0,0,0,1,8,E01018297,3,1,0.0,1.0,-1
2022351245401,2022,351245401,2,1,1,1,70,10,2,0,0,0,0,0,1,9,E01032792,5,1,1.0,0.0,-1
2022351163703,2022,351163703,1,1,1,2,31,6,3,0,0,0,0,0,90,10,E01030050,3,1,0.0,1.0,-1
2021351075828,2021,351075828,2,1,1,2,49,8,3,0,0,0,0,0,9,10,E01018234,3,1,0.0,1.0,-1
2022351200505,2022,351200505,2,2,2,2,26,6,3,0,0,1,0,0,9,10,E01018301,3,1,0.0,1.0,-1
2021351033461,2021,351033461,2,2,2,1,13,3,2,0,0,0,0,0,1,3,E01017977,7,1,1.0,0.0,-1
2023351387275,2023,351387275,2,1,1,1,21,5,3,0,0,0,0,0,1,7,E01017963,3,1,0.0,1.0,-1
2023351367643,2023,351367643,1,1,3,1,86,11,3,5,1,0,0,0,0,10,E01018244,3,1,0.0,1.0,-1
2022351231571,2022,351231571,2,1,1,2,13,3,2,0,0,0,0,0,1,6,E01017943,7,1,1.0,0.0,-1
2020351030609,2020,351030609,2,2,2,2,21,5,3,0,0,1,0,0,9,4,E01013756,3,1,0.0,1.0,-1
2024351486748,2024,351486748,1,1,1,2,21,5,3,0,0,0,0,0,9,3,E01034569,3,1,0.0,1.0,3
2020350940849,2020,350940849,2,1,1,1,33,6,3,0,0,0,0,0,9,6,E01015671,3,1,0.0,1.0,-1
2024351536301,2024,351536301,2,1,1,1,29,6,3,0,0,0,0,0,-1,9,E01017988,3,1,0.0,1.0,1
2023351362557,2023,351362557,1,1,3,1,68,10,2,1,1,0,0,0,0,7,E01032797,6,1,1.0,0.0,-1
2023351356816,2023,351356816,2,1,1,2,14,3,3,0,0,0,0,0,1,5,E01017991,3,1,0.0,1.0,-1
2023351265414,2023,351265414,1,1,1,1,18,4,3,0,0,0,0,0,9,4,E01018046,3,1,0.0,1.0,-1
2021351125367,2021,351125367,3,2,1,1,67,10,3,0,0,0,0,0,9,10,E01018285,3,1,0.0,1.0,-1
2024351402177,2024,351402177,2,1,1,1,55,8,3,0,0,0,0,0,1,5,E01017947,3,1,0.0,1.0,1
2022351219001,2022,351219001,1,1,3,2,25,5,3,1,3,0,0,0,0,9,E01017998,3,1,0.0,1.0,-1
2023351363845,2023,351363845,2,1,1,1,9,2,3,0,0,0,0,0,1,6,E01017951,3,1,0.0,1.0,-1
2023351351532,2023,351351532,1,2,3,1,41,7,3,6,9,0,0,0,0,-1,-1,3,1,0.0,1.0,-1
2021351030734,2021,351030734,1,1,1,2,28,6,3,0,0,0,0,0,9,10,E01018251,3,1,0.0,1.0,-1
2024351461074,2024,351461074,1,1,1,1,61,9,1,0,0,0,0,0,5,9,E01018278,1,1,0.0,0.0,3
2020351007506,2020,351007506,1,1,1,1,22,5,3,0,0,0,0,0,9,9,E01009830,3,1,0.0,1.0,-1
2021351104760,2021,351104760,2,1,1,1,59,9,2,0,0,0,0,0,1,10,E01018248,7,1,1.0,0.0,-1
2022351216535,2022,351216535,1,1,1,1,41,7,3,0,0,0,0,0,9,7,E01022087,3,1,0.0,1.0,-1
2024351515775,2024,351515775,2,1,1,2,24,5,3,0,0,0,0,0,9,8,E01021375,3,1,0.0,1.0,4
2020350923619,2020,350923619,1,1,1,1,26,6,3,0,0,0,0,0,3,8,E01017966,3,1,0.0,1.0,-1
2023351372092,2023,351372092,2,1,1,1,34,6,3,0,0,0,0,0,1,2,E01017948,3,1,0.0,1.0,-1
2024351442496,2024,351442496,2,2,1,1,72,10,3,0,0,0,0,0,20,7,E01023682,3,1,0.0,1.0,4
2021351125367,2021,351125367,1,5,2,1,69,10,2,0,0,1,0,0,9,9,E01018202,7,1,1.0,0.0,-1
2023351363382,2023,351363382,1,1,1,1,46,8,3,0,0,0,0,0,9,10,E01018248,3,1,0.0,1.0,-1
2024351443246,2024,351443246,2,1,1,2,34,6,3,0,0,0,0,0,1,6,E01017949,3,1,0.0,1.0,1
2024351495588,2024,351495588,2,1,1,1,51,8,3,0,0,0,0,0,1,3,E01017975,3,1,0.0,1.0,1
2024351525331,2024,351525331,2,1,1,1,16,4,3,0,0,0,0,0,1,2,E01017946,3,1,0.0,1.0,1
2024351497664,2024,351497664,2,1,1,1,54,8,3,0,0,0,0,0,1,5,E01017947,3,1,0.0,1.0,1
2024351503901,2024,351503901,2,1,1,2,16,4,3,0,0,0,0,0,1,5,E01033121,3,1,0.0,1.0,1
2021351108725,2021,351108725,2,1,1,2,33,6,3,0,0,0,0,0,1,9,E01018254,3,1,0.0,1.0,-1
2021351099753,2021,351099753,2,1,1,2,45,7,3,0,0,0,0,0,1,9,E01017988,3,1,0.0,1.0,-1
2023351321475,2023,351321475,2,1,1,1,28,6,3,0,0,0,0,0,1,8,E01018286,3,1,0.0,1.0,-1
2023351325835,2023,351325835,2,1,1,1,14,3,3,0,0,0,0,0,1,8,E01018003,3,1,0.0,1.0,-1
2021351082663,2021,351082663,2,1,1,1,33,6,2,0,0,0,0,0,1,2,E01017946,7,1,1.0,0.0,-1
2021351171110,2021,351171110,1,1,1,2,18,4,3,0,0,0,0,0,9,10,E01018239,3,1,0.0,1.0,-1
2023351372609,2023,351372609,2,1,1,2,23,5,3,0,0,0,0,0,90,5,E01017945,3,1,0.0,1.0,-1
2021351124704,2021,351124704,2,1,1,1,26,6,3,0,0,0,0,0,22,9,E01017993,3,1,0.0,1.0,-1
2021351105445,2021,351105445,1,1,1,1,19,4,3,0,0,0,0,0,4,7,E01018002,3,1,0.0,1.0,-1
2023351376703,2023,351376703,1,1,1,2,22,5,3,0,0,0,0,0,9,7,E01018192,3,1,0.0,1.0,-1
2022351248420,2022,351248420,1,1,3,2,82,11,2,9,9,0,0,0,0,3,E01017952,6,1,1.0,0.0,-1
2021351113140,2021,351113140,2,1,1,2,27,6,3,0,0,0,0,0,1,10,E01018292,3,1,0.0,1.0,-1
2020350936826,2020,350936826,1,1,1,1,27,6,3,0,0,0,0,0,9,10,E01017995,3,1,0.0,1.0,-1
2021351018945,2021,351018945,1,3,2,2,-1,-1,3,0,0,-1,0,0,9,-1,-1,3,1,0.0,1.0,-1
2020350960865,2020,350960865,2,1,1,1,51,8,3,0,0,0,0,0,1,8,E01017983,3,1,0.0,1.0,-1
2024351492039,2024,351492039,2,1,1,1,47,8,3,0,0,0,0,0,1,7,E01018000,3,1,0.0,1.0,1
2024351449988,2024,351449988,2,1,1,1,28,6,3,0,0,0,0,0,3,5,E01018005,3,1,0.0,1.0,1
2022351251741,2022,351251741,1,1,1,1,79,11,3,0,0,0,0,0,9,9,E01018231,3,1,0.0,1.0,-1
2024351538269,2024,351538269,1,1,1,1,64,9,3,0,0,0,0,0,9,9,E01018027,3,1,0.0,1.0,4
2023351364498,2023,351364498,2,1,1,1,18,4,3,0,0,0,0,0,1,10,E01018295,3,1,0.0,1.0,-1
2021351024257,2021,351024257,2,1,1,1,18,4,3,0,0,0,0,0,1,5,E01017945,3,1,0.0,1.0,-1
2020350937537,2020,350937537,2,1,1,1,54,8,2,0,0,0,0,0,1,7,E01018243,7,1,1.0,0.0,-1
2024351424353,2024,351424353,1,3,3,2,58,9,3,1,3,0,0,-1,0,-1,-1,3,1,0.0,1.0,-1
2022351247398,2022,351247398,2,1,1,2,36,7,2,0,0,0,0,0,1,6,E01017961,7,1,1.0,0.0,-1
2021351019228,2021,351019228,1,1,1,1,37,7,3,0,0,0,0,0,9,9,E01017968,3,1,0.0,1.0,-1
2023351326617,2023,351326617,1,1,3,2,36,7,3,6,9,0,0,0,0,3,E01004125,3,1,0.0,1.0,-1
2022351149581,2022,351149581,1,1,1,2,30,6,3,0,0,0,0,0,1,8,E01017983,3,1,0.0,1.0,-1
2023351344996,2023,351344996,2,1,1,2,50,8,3,0,0,0,0,0,9,10,E01018237,3,1,0.0,1.0,-1
2024351510397,2024,351510397,2,2,2,2,16,4,3,0,0,2,0,0,9,7,E01018243,3,1,0.0,1.0,1
2022351230261,2022,351230261,2,1,1,1,54,8,3,0,0,0,0,0,1,3,E01017978,3,1,0.0,1.0,-1
2024351414877,2024,351414877,2,1,1,2,25,5,3,0,0,0,0,0,1,5,E01017999,3,1,0.0,1.0,1
2023351261934,2023,351261934,2,1,1,1,47,8,3,0,0,0,0,0,-1,10,E01018295,3,1,0.0,1.0,-1
2022351192512,2022,351192512,2,1,1,1,24,5,3,0,0,0,0,0,1,10,E01017996,3,1,0.0,1.0,-1
2022351252858,2022,351252858,2,1,1,1,58,9,2,0,0,0,0,0,2,8,E01018297,7,1,1.0,0.0,-1
2022351140106,2022,351140106,2,1,1,2,25,5,2,0,0,0,0,0,1,5,E01017991,7,1,1.0,0.0,-1
2022351143686,2022,351143686,2,1,1,2,60,9,3,0,0,0,0,0,9,8,E01017992,3,1,0.0,1.0,-1
2021351106054,2021,351106054,2,1,1,1,27,6,3,0,0,0,0,0,1,5,E01018233,3,1,0.0,1.0,-1
2024351452791,2024,351452791,1,1,1,2,59,9,3,0,0,0,0,0,9,7,E01018223,3,1,0.0,1.0,1
2022351181687,2022,351181687,2,1,1,1,51,8,3,0,0,0,0,0,90,3,E01017952,3,1,0.0,1.0,-1
2022351219635,2022,351219635,1,1,1,1,16,4,2,0,0,0,0,0,1,6,E01017961,7,1,1.0,0.0,-1
2022351190550,2022,351190550,1,1,1,2,24,5,2,0,0,0,0,0,-1,2,E01017946,7,1,1.0,0.0,-1
2022351164822,2022,351164822,2,1,1,2,52,8,3,0,0,0,0,0,1,5,E01017945,3,1,0.0,1.0,-1
2021351097177,2021,351097177,2,1,1,2,26,6,3,0,0,0,0,0,1,6,E01004151,3,1,0.0,1.0,-1
2022351136218,2022,351136218,1,1,1,1,36,7,2,0,0,0,0,0,1,7,E01018002,6,1,1.0,0.0,-1
2023351383249,2023,351383249,2,1,1,1,38,7,3,0,0,0,0,0,1,6,E01023499,3,1,0.0,1.0,-1
2023351321892,2023,351321892,2,1,1,2,44,7,3,0,0,0,0,0,9,-1,-1,3,1,0.0,1.0,-1
2024351422777,2024,351422777,1,1,3,2,28,6,3,6,9,0,0,-1,0,5,E01017947,3,1,0.0,1.0,1
2020350999754,2020,350999754,1,1,1,1,37,7,3,0,0,0,0,0,3,3,E01017952,3,1,0.0,1.0,-1
2021351092261,2021,351092261,2,1,1,2,25,5,3,0,0,0,0,0,1,5,E01017960,3,1,0.0,1.0,-1
2021351134382,2021,351134382,1,1,1,1,16,4,2,0,0,0,0,0,1,3,E01017975,5,1,1.0,0.0,-1
2022351248843,2022,351248843,1,2,2,2,17,4,3,0,0,2,0,0,9,7,E01018002,3,1,0.0,1.0,-1
2023351330610,2023,351330610,2,2,1,1,44,7,2,0,0,0,0,0,19,-1,-1,5,1,1.0,0.0,-1
2023351312823,2023,351312823,1,1,1,1,55,8,2,0,0,0,0,0,1,7,E01017969,7,1,1.0,0.0,-1
2022351234824,2022,351234824,1,1,3,2,62,9,2,1,1,0,0,0,0,7,E01017976,7,1,1.0,0.0,-1
2020350958958,2020,350958958,2,1,1,2,78,11,3,0,0,0,0,0,1,9,E01018250,3,1,0.0,1.0,-1
2023351307443,2023,351307443,2,1,1,1,21,5,2,0,0,0,0,0,1,9,E01017958,6,1,1.0,0.0,-1
2020350930811,2020,350930811,2,2,2,2,4,1,3,0,0,0,0,0,1,5,E01018009,3,1,0.0,1.0,-1
2021351026810,2021,351026810,1,1,1,1,24,5,3,0,0,0,0,0,9,5,E01018047,3,1,0.0,1.0,-1
2021351020365,2021,351020365,1,1,1,1,24,5,3,0,0,0,0,0,19,2,E01029827,3,1,0.0,1.0,-1
2021351095418,2021,351095418,1,1,1,2,44,7,3,0,0,0,0,0,9,6,E01026441,3,1,0.0,1.0,-1
2023351274392,2023,351274392,1,1,3,1,23,5,1,5,1,0,0,0,0,-1,-1,1,1,0.0,0.0,-1
2022351142533,2022,351142533,2,1,1,2,29,6,2,0,0,0,0,0,1,8,E01017956,7,1,1.0,0.0,-1
2023351345491,2023,351345491,1,1,3,2,88,11,2,6,9,0,0,0,0,10,E01018251,6,1,1.0,0.0,-1
2022351255609,2022,351255609,2,1,1,2,85,11,2,0,0,0,0,0,1,7,E01019636,7,1,1.0,0.0,-1
2020350962207,2020,350962207,2,1,2,2,20,4,3,0,0,1,0,0,9,6,E01033121,3,1,0.0,1.0,-1
2023351268317,2023,351268317,1,1,3,2,73,10,2,8,9,0,0,0,0,5,E01017997,7,1,1.0,0.0,-1
2022351234723,2022,351234723,1,1,3,1,53,8,2,5,9,0,0,0,0,5,E01018273,6,1,1.0,0.0,-1
2021351044973,2021,351044973,1,1,3,2,33,6,1,9,1,0,0,2,0,-1,-1,1,1,0.0,0.0,-1
2023351396872,2023,351396872,2,2,1,1,28,6,3,0,0,0,0,0,8,7,E01017969,3,1,0.0,1.0,-1
2020350981606,2020,350981606,1,1,1,1,23,5,2,0,0,0,0,0,3,6,E01017967,7,1,1.0,0.0,-1
2023351339856,2023,351339856,2,1,1,1,40,7,2,0,0,0,0,0,1,8,E01018003,7,1,1.0,0.0,-1
2023351360932,2023,351360932,2,1,1,1,51,8,3,0,0,0,0,0,1,7,E01017976,3,1,0.0,1.0,-1
2022351178549,2022,351178549,3,2,1,1,18,4,3,0,0,0,0,0,1,1,E01011493,3,1,0.0,1.0,-1
2022351212203,2022,351212203,2,1,1,2,31,6,2,0,0,0,0,0,1,8,E01018001,5,1,1.0,0.0,-1
2022351212450,2022,351212450,1,1,1,1,36,7,3,0,0,0,0,0,9,1,E01015607,3,1,0.0,1.0,-1
2024351490662,2024,351490662,2,1,1,1,20,4,2,0,0,0,0,0,-1,9,E01017988,6,1,1.0,0.0,1
2024351515661,2024,351515661,2,2,2,2,54,8,3,0,0,2,0,0,9,8,-1,3,1,0.0,1.0,5
2024351417308,2024,351417308,1,1,1,1,62,9,3,0,0,0,0,0,9,10,E01018283,3,1,0.0,1.0,3
2022351151743,2022,351151743,2,1,1,1,16,4,3,0,0,0,0,0,1,6,E01017973,3,1,0.0,1.0,-1
2022351185880,2022,351185880,1,1,3,1,22,5,1,10,3,0,0,0,0,-1,-1,1,1,0.0,0.0,-1
2020350929758,2020,350929758,2,1,1,1,32,6,3,0,0,0,0,0,1,-1,-1,3,1,0.0,1.0,-1
2022351132917,2022,351132917,1,2,2,2,6,2,3,0,0,2,0,0,9,5,E01017974,3,1,0.0,1.0,-1
2020350926103,2020,350926103,2,1,1,1,63,9,3,0,0,0,0,0,9,7,E01029947,3,1,0.0,1.0,-1
2022351188863,2022,351188863,2,1,1,2,25,5,3,0,0,0,0,0,-1,8,E01017992,3,1,0.0,1.0,-1
2024351443956,2024,351443956,1,1,1,2,68,10,3,0,0,0,0,0,9,10,E01018234,3,1,0.0,1.0,1
2023351321654,2023,351321654,2,2,1,2,77,11,3,0,0,0,0,0,9,10,E01018253,3,1,0.0,1.0,-1
2022351279821,2022,351279821,1,1,1,1,20,4,3,0,0,0,0,0,9,6,E01017943,3,1,0.0,1.0,-1
2023351319085,2023,351319085,2,1,1,2,32,6,2,0,0,0,0,0,1,6,E01017961,7,1,1.0,0.0,-1
2024351541271,2024,351541271,1,1,3,2,89,11,2,6,9,0,0,-1,0,10,E01018258,6,1,1.0,0.0,1
2021351079958,2021,351079958,2,2,2,2,50,8,3,0,0,1,0,0,9,9,E01017993,3,1,0.0,1.0,-1
2022351164016,2022,351164016,1,1,1,1,-1,-1,2,0,0,0,0,0,3,-1,-1,7,1,1.0,0.0,-1
2024351513317,2024,351513317,2,1,1,1,25,5,3,0,0,0,0,0,3,5,E01017953,3,1,0.0,1.0,1
2021351046123,2021,351046123,1,1,1,1,33,6,3,0,0,0,0,0,3,6,E01033121,3,1,0.0,1.0,-1
2022351146180,2022,351146180,2,1,1,1,20,4,3,0,0,0,0,0,1,9,E01006582,3,1,0.0,1.0,-1
2022351168561,2022,351168561,2,1,1,1,38,7,2,0,0,0,0,0,1,8,E01018001,6,1,1.0,0.0,-1
2021351082471,2021,351082471,2,1,1,1,30,6,3,0,0,0,0,0,4,5,E01017945,3,1,0.0,1.0,-1
2021351102852,2021,351102852,2,1,1,2,-1,-1,3,0,0,0,0,0,1,5,E01032802,3,1,0.0,1.0,-1
2022351235167,2022,351235167,1,2,2,1,20,4,2,0,0,1,0,0,9,6,E01032523,7,1,1.0,0.0,-1
2021351057155,2021,351057155,2,1,1,1,18,4,2,0,0,0,0,0,2,5,E01017997,7,1,1.0,0.0,-1
2023351432092,2023,351432092,2,1,1,1,36,7,3,0,0,0,0,0,1,7,E01032795,3,1,0.0,1.0,-1
2022351131592,2022,351131592,2,1,1,1,15,3,3,0,0,0,0,0,1,10,E01018256,3,1,0.0,1.0,-1
2024351479196,2024,351479196,2,1,1,2,16,4,2,0,0,0,0,0,1,6,E01017962,7,1,1.0,0.0,1
2023351312887,2023,351312887,1,1,1,2,54,8,3,0,0,0,0,0,9,-1,-1,3,1,0.0,1.0,-1
2021351085755,2021,351085755,1,1,1,-1,65,9,3,0,0,0,0,0,97,7,E01018011,3,1,0.0,1.0,-1
2024351506968,2024,351506968,2,1,1,2,29,6,2,0,0,0,0,0,1,4,-1,7,1,1.0,0.0,5
2021351024226,2021,351024226,2,1,1,2,23,5,3,0,0,0,0,0,1,6,E01017973,3,1,0.0,1.0,-1
2023351305616,2023,351305616,2,2,1,2,48,8,3,0,0,0,0,0,9,10,E01018292,3,1,0.0,1.0,-1
2020351023922,2020,351023922,2,1,1,1,42,7,3,0,0,0,0,0,3,5,E01018009,3,1,0.0,1.0,-1
2024351504928,2024,351504928,1,2,3,1,82,11,3,4,1,0,0,-1,0,4,E01026224,3,1,0.0,1.0,4
2024351498041,2024,351498041,2,1,1,1,59,9,3,0,0,0,0,0,1,10,E01018262,3,1,0.0,1.0,2
2022351140788,2022,351140788,2,1,1,1,43,7,3,0,0,0,0,0,1,10,E01018260,3,1,0.0,1.0,-1
2020350982387,2020,350982387,1,1,1,2,68,10,2,0,0,0,0,0,22,7,E01032797,7,1,1.0,0.0,-1
2021351055870,2021,351055870,1,1,1,1,35,6,3,0,0,0,0,0,2,9,E01017998,3,1,0.0,1.0,-1
2023351265307,2023,351265307,2,2,2,1,1,1,3,0,0,2,0,0,9,10,E01018295,3,1,0.0,1.0,-1
2021351062728,2021,351062728,1,1,1,1,50,8,2,0,0,0,0,0,1,7,E01017994,5,1,1.0,0.0,-1
2022351194016,2022,351194016,2,2,1,2,60,9,3,0,0,0,0,0,9,8,E01015690,3,1,0.0,1.0,-1
2024351463344,2024,351463344,2,1,1,2,26,6,2,0,0,0,0,0,-1,5,E01017967,6,1,1.0,0.0,2
2023351378464,2023,351378464,1,1,1,1,18,4,3,0,0,0,0,0,3,8,E01033118,3,1,0.0,1.0,-1
2021351040765,2021,351040765,1,1,1,1,-1,-1,3,0,0,0,0,0,3,8,E01017983,3,1,0.0,1.0,-1
2023351282374,2023,351282374,2,1,1,1,27,6,3,0,0,0,0,0,1,10,E01017986,3,1,0.0,1.0,-1
2023351369881,2023,351369881,1,1,3,1,38,7,3,6,9,0,0,0,0,-1,-1,3,1,0.0,1.0,-1
2022351137202,2022,351137202,1,3,2,1,20,4,3,0,0,2,0,0,9,10,E01017959,3,1,0.0,1.0,-1
2024351424353,2024,351424353,1,2,3,1,47,8,2,1,3,0,0,-1,0,8,E01035511,5,1,1.0,0.0,1
2024351516159,2024,351516159,1,1,1,1,74,10,3,0,0,0,0,0,22,6,E01017963,3,1,0.0,1.0,1
2022351203015,2022,351203015,2,3,2,2,6,2,3,0,0,1,0,0,9,8,E01033119,3,1,0.0,1.0,-1
2022351175664,2022,351175664,2,1,1,2,18,4,3,0,0,0,0,0,1,8,E01018003,3,1,0.0,1.0,-1
2020350992577,2020,350992577,1,1,3,1,5,1,3,5,3,0,0,0,0,2,E01017948,3,1,0.0,1.0,-1
2020350989962,2020,350989962,1,1,1,2,44,7,3,0,0,0,0,0,9,7,E01030117,3,1,0.0,1.0,-1
2020350926307,2020,350926307,2,1,1,2,27,6,2,0,0,0,0,0,9,8,E01018003,7,1,1.0,0.0,-1
2023351395111,2023,351395111,1,1,2,2,30,6,3,0,0,1,0,0,9,-1,-1,3,1,0.0,1.0,-1
2020350977373,2020,350977373,1,2,2,1,19,4,3,0,0,1,0,0,9,10,E01017985,3,1,0.0,1.0,-1
2024351401581,2024,351401581,1,1,1,1,21,5,2,0,0,0,0,0,2,8,E01018274,5,1,1.0,0.0,1
2022351156672,2022,351156672,2,1,1,2,84,11,3,0,0,0,0,0,1,10,E01017995,3,1,0.0,1.0,-1
2024351538866,2024,351538866,2,1,1,2,66,10,2,0,0,0,0,0,9,7,E01029955,6,1,1.0,0.0,3
2023351303410,2023,351303410,3,1,1,1,25,5,2,0,0,0,0,0,3,5,E01018158,7,1,1.0,0.0,-1
2024351436937,2024,351436937,2,1,1,1,38,7,3,0,0,0,0,0,1,7,E01018000,3,1,0.0,1.0,1
2021351041568,2021,351041568,1,1,1,1,40,7,3,0,0,0,0,0,9,7,E01007203,3,1,0.0,1.0,-1
2020350936805,2020,350936805,1,1,1,2,9,2,3,0,0,0,0,0,1,6,E01033120,3,1,0.0,1.0,-1
2021351044911,2021,351044911,1,1,1,2,41,7,3,0,0,0,0,0,9,10,E01018266,3,1,0.0,1.0,-1
2022351221111,2022,351221111,1,1,3,1,20,4,3,9,9,0,0,0,0,8,E01018276,3,1,0.0,1.0,-1
2021351061334,2021,351061334,2,1,1,1,50,8,3,0,0,0,0,0,9,3,E01017952,3,1,0.0,1.0,-1
2024351431776,2024,351431776,2,1,1,1,50,8,3,0,0,0,0,0,9,5,E01021388,3,1,0.0,1.0,4
2023351285407,2023,351285407,2,1,1,2,29,6,3,0,0,0,0,0,1,7,E01017976,3,1,0.0,1.0,-1
2021351102325,2021,351102325,2,1,1,1,26,6,2,0,0,0,0,0,1,10,E01017995,6,1,1.0,0.0,-1
2022351198606,2022,351198606,1,1,1,1,24,5,3,0,0,0,0,0,3,9,E01018307,3,1,0.0,1.0,-1
